student_id,subject_id,grade,semester,year,curriculum
9df143495f303d92b1eb424ff91beaa3,1076011,B,1,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076024,B,1,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076026,C+,1,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076027,C,1,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076263,B,1,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,90401013,B+,1,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076013,B+,2,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076014,B+,2,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076025,B+,2,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076029,B+,2,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076422,B,2,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076568,A,2,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,90302003,B+,2,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,90592019,B+,2,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1006004,S,3,2563,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076015,,1,2564,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076311,,1,2564,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,1076592,,1,2564,Computer Engineer
9df143495f303d92b1eb424ff91beaa3,90593002,,1,2564,Computer Engineer
b7da485f490db705e21b25a09259df92,1006028,A,1,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,1006030,B,1,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,1076001,B+,1,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,1076002,C,1,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,90104009,A,1,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,90201001,B+,1,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,90305005,A,1,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,1006031,C+,2,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,1076003,C,2,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,1076004,B,2,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,1076012,C,2,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,90201002,B+,2,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,90201032,B+,2,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,90401013,A,2,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,3456216,A,3,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,90201016,A,3,2561,Computer Engineer
b7da485f490db705e21b25a09259df92,1076005,C,1,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,1076006,C,1,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,1076007,B+,1,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,1076032,B,1,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,1076008,B+,2,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,1076009,B,2,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,1076010,A,2,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,1076253,B,2,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,16166206,A,2,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,90104010,B+,2,2562,Computer Engineer
b7da485f490db705e21b25a09259df92,1076011,C+,1,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076024,B,1,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076026,A,1,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076027,C+,1,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076263,B+,1,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,90401011,A,1,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076013,B+,2,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076014,A,2,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076025,B,2,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076029,B+,2,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076568,B,2,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,90306008,A,2,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1006004,S,3,2563,Computer Engineer
b7da485f490db705e21b25a09259df92,1076015,,1,2564,Computer Engineer
b7da485f490db705e21b25a09259df92,1076311,,1,2564,Computer Engineer
b7da485f490db705e21b25a09259df92,1076533,,1,2564,Computer Engineer
b7da485f490db705e21b25a09259df92,1076582,,1,2564,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1006028,C+,1,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1006030,C+,1,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076001,B,1,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076002,C+,1,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90101002,A,1,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90201001,C+,1,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90302013,B,1,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1006031,C,2,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076003,B,2,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076004,C+,2,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076012,B,2,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90201002,B+,2,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90201024,B,2,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90403011,A,2,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90201026,A,3,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90403009,A,3,2561,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076005,C+,1,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076006,C,1,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076007,B,1,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076032,C+,1,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076008,C+,2,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076009,B+,2,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076010,C+,2,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076253,B,2,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076411,A,2,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90104010,B+,2,2562,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076011,C+,1,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076024,C+,1,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076026,D,1,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076027,C+,1,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076263,B,1,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076582,C+,1,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076013,C+,2,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076014,B+,2,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076025,D+,2,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076029,C+,2,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90302003,D+,2,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,90592019,D+,2,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1006004,S,3,2563,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1006012,,1,2564,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076015,,1,2564,Computer Engineer
dc0134cb27d951eb280deb4ab8be5e07,1076311,,1,2564,Computer Engineer
3b08f22862161220abd730603649188b,1006028,A,1,2561,Computer Engineer
3b08f22862161220abd730603649188b,1006030,C+,1,2561,Computer Engineer
3b08f22862161220abd730603649188b,1076001,B+,1,2561,Computer Engineer
3b08f22862161220abd730603649188b,1076002,A,1,2561,Computer Engineer
3b08f22862161220abd730603649188b,90101002,A,1,2561,Computer Engineer
3b08f22862161220abd730603649188b,90201001,B+,1,2561,Computer Engineer
3b08f22862161220abd730603649188b,90303006,A,1,2561,Computer Engineer
3b08f22862161220abd730603649188b,1006031,C+,2,2561,Computer Engineer
3b08f22862161220abd730603649188b,1076003,C+,2,2561,Computer Engineer
3b08f22862161220abd730603649188b,1076004,B+,2,2561,Computer Engineer
3b08f22862161220abd730603649188b,1076012,B+,2,2561,Computer Engineer
3b08f22862161220abd730603649188b,90201002,A,2,2561,Computer Engineer
3b08f22862161220abd730603649188b,90401013,A,2,2561,Computer Engineer
3b08f22862161220abd730603649188b,90302003,B+,3,2561,Computer Engineer
3b08f22862161220abd730603649188b,90402010,A,3,2561,Computer Engineer
3b08f22862161220abd730603649188b,1076005,B+,1,2562,Computer Engineer
3b08f22862161220abd730603649188b,1076006,B,1,2562,Computer Engineer
3b08f22862161220abd730603649188b,1076007,B,1,2562,Computer Engineer
3b08f22862161220abd730603649188b,1076032,B,1,2562,Computer Engineer
3b08f22862161220abd730603649188b,90201017,B+,1,2562,Computer Engineer
3b08f22862161220abd730603649188b,1076008,B,2,2562,Computer Engineer
3b08f22862161220abd730603649188b,1076009,A,2,2562,Computer Engineer
3b08f22862161220abd730603649188b,1076010,B,2,2562,Computer Engineer
3b08f22862161220abd730603649188b,1076253,B,2,2562,Computer Engineer
3b08f22862161220abd730603649188b,3456227,A,2,2562,Computer Engineer
3b08f22862161220abd730603649188b,16166206,A,2,2562,Computer Engineer
3b08f22862161220abd730603649188b,1076011,B+,1,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076024,B+,1,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076026,B,1,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076027,B+,1,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076263,A,1,2563,Computer Engineer
3b08f22862161220abd730603649188b,90201016,A,1,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076013,B,2,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076014,A,2,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076025,B,2,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076029,B+,2,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076568,B,2,2563,Computer Engineer
3b08f22862161220abd730603649188b,90104007,A,2,2563,Computer Engineer
3b08f22862161220abd730603649188b,1006004,S,3,2563,Computer Engineer
3b08f22862161220abd730603649188b,1076015,,1,2564,Computer Engineer
3b08f22862161220abd730603649188b,1076311,,1,2564,Computer Engineer
3b08f22862161220abd730603649188b,1076533,,1,2564,Computer Engineer
3b08f22862161220abd730603649188b,1076582,,1,2564,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1006028,A,1,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1006030,A,1,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076001,A,1,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076002,B,1,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90104009,B+,1,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90201001,B,1,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90305004,B,1,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1006031,B,2,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076003,A,2,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076004,B+,2,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076012,B+,2,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90201002,B+,2,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90201037,B+,2,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90401011,B+,2,2561,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076005,A,1,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076006,B,1,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076007,A,1,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076032,B,1,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,3456216,A,1,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,3456227,B+,1,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076008,B,2,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076009,B,2,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076010,B+,2,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076253,A,2,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90101003,B,2,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90201024,A,2,2562,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076011,B+,1,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076024,B,1,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076026,B+,1,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076027,B,1,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076263,B,1,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90401013,A,1,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076013,B+,2,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076014,A,2,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076025,B+,2,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076029,B+,2,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076423,A,2,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076630,A,2,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,90302003,B,2,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1006004,S,3,2563,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076015,,1,2564,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076311,,1,2564,Computer Engineer
a4fd048ef78e23677701e62aa5054c12,1076632,,1,2564,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1006028,A,1,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1006030,C,1,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076001,B+,1,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076002,B+,1,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90104009,B+,1,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90201001,B+,1,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90305004,B,1,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1006031,C,2,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076003,C+,2,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076004,B,2,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076012,B+,2,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90201002,A,2,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90201032,B+,2,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90401013,B+,2,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90302003,B,3,2561,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076005,B,1,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076006,B,1,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076007,C+,1,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076032,B,1,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90201024,A,1,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076008,B,2,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076009,B,2,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076010,B,2,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076253,C+,2,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90101002,A,2,2562,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076011,C+,1,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076024,A,1,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076027,A,1,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076263,B+,1,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,14026501,B,1,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90402011,A,1,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076013,B+,2,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076014,A,2,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076025,B,2,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076029,B+,2,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076423,A,2,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076598,B+,2,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076630,A,2,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,90594008,A,2,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1006004,S,3,2563,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076015,,1,2564,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076026,,1,2564,Computer Engineer
c54366dd8957cabf70e7214a75415a24,1076311,,1,2564,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1006028,A,1,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1006030,A,1,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076001,B+,1,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076002,B,1,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90101002,A,1,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90201001,B+,1,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90305004,B,1,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1006031,A,2,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076003,A,2,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076004,A,2,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076012,A,2,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90201002,A,2,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90201037,B+,2,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90401011,B+,2,2561,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076005,A,1,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076006,A,1,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076007,A,1,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076032,A,1,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90201040,A,1,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076008,B,2,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076009,B,2,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076010,B,2,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076253,A,2,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076411,A,2,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90104010,A,2,2562,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076011,A,1,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076024,B+,1,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076026,B,1,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076027,A,1,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076263,B,1,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076582,B+,1,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076013,B+,2,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076014,B+,2,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076025,B+,2,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076029,B,2,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076630,A,2,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90302003,A,2,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90401013,B,2,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1006004,S,3,2563,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076015,,1,2564,Computer Engineer
48ebddf349be8b2040b65be554ef9397,1076311,,1,2564,Computer Engineer
48ebddf349be8b2040b65be554ef9397,90593002,,1,2564,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1006001,A,3,2561,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,90201016,A,3,2561,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1006010,B,1,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1006015,C+,1,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1006020,B+,1,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1006021,C+,1,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1006024,C+,1,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1006028,A,1,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,90595001,B,1,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,90591002,B,2,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,90595002,B,2,2562,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1076101,,1,2564,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1076103,,1,2564,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1076104,,1,2564,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,1076140,,1,2564,Computer Engineer
0197dc3d32f1d32bbff2a3bff89e69f9,90641001,,1,2564,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1006028,A,1,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1006030,C,1,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076001,B+,1,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076002,C+,1,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90104009,B+,1,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90201001,C+,1,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90305005,A,1,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1006031,B+,2,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076003,C+,2,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076004,C+,2,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076012,B,2,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90201002,B+,2,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90201037,B+,2,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90401011,B+,2,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90108007,B+,3,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90402011,B+,3,2561,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076005,C+,1,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076006,B+,1,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076007,B+,1,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076032,C+,1,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076008,B,2,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076009,B+,2,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076010,B+,2,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076253,C+,2,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,3456216,A,2,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90104010,A,2,2562,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076011,C+,1,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076024,C+,1,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076026,C,1,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076027,C+,1,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076263,C+,1,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076582,C+,1,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076013,B,2,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076014,B+,2,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076025,C+,2,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076029,B+,2,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076422,B+,2,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076568,B+,2,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90201024,A,2,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,90302003,A,2,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1006004,S,3,2563,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076015,,1,2564,Computer Engineer
a00b4a2d58030dede1e0020f47521ae6,1076311,,1,2564,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1006028,A,1,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1006030,D+,1,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1076001,B+,1,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1076002,C,1,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,90104009,B+,1,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,90201001,B+,1,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,90305004,A,1,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1076003,C,2,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1076004,B,2,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1076012,C+,2,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,90201002,B+,2,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,90201032,B+,2,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,90401013,B+,2,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1006031,B+,3,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,90201029,A,3,2561,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1076005,C,1,2562,Computer Engineer
cfc97a31724ea1f87e31b5982a3e527c,1076006,C+,1,2562,Computer Engineer
